stop_list,cdk_id
gtfs.stop.istb.190997;gtfs.stop.istb.191004;gtfs.stop.istb.191006;gtfs.stop.istb.191009;gtfs.stop.istb.190895;gtfs.stop.istb.190845;gtfs.stop.istb.190362;gtfs.stop.istb.190848;gtfs.stop.istb.193903;gtfs.stop.istb.193905;gtfs.stop.istb.190849;gtfs.stop.istb.189419;gtfs.stop.istb.189417;gtfs.stop.istb.192897;gtfs.stop.istb.192895;gtfs.stop.istb.192891;gtfs.stop.istb.192889;gtfs.stop.istb.192888;gtfs.stop.istb.193421;gtfs.stop.istb.193419;gtfs.stop.istb.193658;gtfs.stop.istb.193112;gtfs.stop.istb.193692;gtfs.stop.istb.193349;gtfs.stop.istb.193460;gtfs.stop.istb.189873;gtfs.stop.istb.189691;gtfs.stop.istb.194431;gtfs.stop.istb.193110;gtfs.stop.istb.189871;gtfs.stop.istb.194131;gtfs.stop.istb.194133;gtfs.stop.istb.194134;gtfs.stop.istb.194132;gtfs.stop.istb.194130;gtfs.stop.istb.194129;gtfs.stop.istb.194127;gtfs.stop.istb.194125;gtfs.stop.istb.194123;gtfs.stop.istb.194121;gtfs.stop.istb.194119;gtfs.stop.istb.194117;gtfs.stop.istb.192960;gtfs.stop.istb.192963;gtfs.stop.istb.192965;gtfs.stop.istb.192970,gtfs.line.1.e57-1
gtfs.stop.istb.190999;gtfs.stop.istb.191004;gtfs.stop.istb.191006;gtfs.stop.istb.191009;gtfs.stop.istb.190895;gtfs.stop.istb.190085;gtfs.stop.istb.190055;gtfs.stop.istb.190884;gtfs.stop.istb.189816;gtfs.stop.istb.190136;gtfs.stop.istb.190059;gtfs.stop.istb.190060;gtfs.stop.istb.190062;gtfs.stop.istb.190064;gtfs.stop.istb.190066;gtfs.stop.istb.190068;gtfs.stop.istb.189651;gtfs.stop.istb.190897;gtfs.stop.istb.189654;gtfs.stop.istb.190240;gtfs.stop.istb.189656;gtfs.stop.istb.189658;gtfs.stop.istb.189813;gtfs.stop.istb.189660;gtfs.stop.istb.189662;gtfs.stop.istb.189668;gtfs.stop.istb.189670;gtfs.stop.istb.189672;gtfs.stop.istb.189674;gtfs.stop.istb.189897;gtfs.stop.istb.189899;gtfs.stop.istb.189901;gtfs.stop.istb.192905;gtfs.stop.istb.192903;gtfs.stop.istb.192901;gtfs.stop.istb.192899;gtfs.stop.istb.194232,gtfs.line.1.98y-1
gtfs.stop.istb.193697;gtfs.stop.istb.193699;gtfs.stop.istb.193725;gtfs.stop.istb.193727;gtfs.stop.istb.190007;gtfs.stop.istb.190009;gtfs.stop.istb.190400;gtfs.stop.istb.190012;gtfs.stop.istb.190481;gtfs.stop.istb.192916;gtfs.stop.istb.194167;gtfs.stop.istb.189863;gtfs.stop.istb.189500;gtfs.stop.istb.189966;gtfs.stop.istb.193106;gtfs.stop.istb.189963;gtfs.stop.istb.190335;gtfs.stop.istb.189961;gtfs.stop.istb.189959;gtfs.stop.istb.189957;gtfs.stop.istb.193097;gtfs.stop.istb.189955;gtfs.stop.istb.189950;gtfs.stop.istb.193147;gtfs.stop.istb.189952;gtfs.stop.istb.193703;gtfs.stop.istb.189412;gtfs.stop.istb.189414;gtfs.stop.istb.189416;gtfs.stop.istb.189418;gtfs.stop.istb.190850;gtfs.stop.istb.190847;gtfs.stop.istb.190363;gtfs.stop.istb.190894;gtfs.stop.istb.191010;gtfs.stop.istb.191007;gtfs.stop.istb.191013;gtfs.stop.istb.191014;gtfs.stop.istb.190993;gtfs.stop.istb.190994;gtfs.stop.istb.190998,gtfs.line.1.98-0
gtfs.stop.istb.193029;gtfs.stop.istb.193737;gtfs.stop.istb.193734;gtfs.stop.istb.190465;gtfs.stop.istb.190467;gtfs.stop.istb.194022;gtfs.stop.istb.190469;gtfs.stop.istb.190471;gtfs.stop.istb.190473;gtfs.stop.istb.190475;gtfs.stop.istb.190479;gtfs.stop.istb.193637;gtfs.stop.istb.189994;gtfs.stop.istb.189788;gtfs.stop.istb.189996;gtfs.stop.istb.190001;gtfs.stop.istb.190003;gtfs.stop.istb.189750;gtfs.stop.istb.190007;gtfs.stop.istb.190009;gtfs.stop.istb.190400;gtfs.stop.istb.190012;gtfs.stop.istb.190481;gtfs.stop.istb.192916;gtfs.stop.istb.189938;gtfs.stop.istb.189941;gtfs.stop.istb.189943;gtfs.stop.istb.189945;gtfs.stop.istb.190881;gtfs.stop.istb.189947;gtfs.stop.istb.189948;gtfs.stop.istb.193147;gtfs.stop.istb.189952;gtfs.stop.istb.193703;gtfs.stop.istb.189412;gtfs.stop.istb.189414;gtfs.stop.istb.189416;gtfs.stop.istb.189418;gtfs.stop.istb.190447,gtfs.line.1.ht20-0
gtfs.stop.istb.194232;gtfs.stop.istb.192898;gtfs.stop.istb.192900;gtfs.stop.istb.192902;gtfs.stop.istb.192904;gtfs.stop.istb.189900;gtfs.stop.istb.189898;gtfs.stop.istb.189896;gtfs.stop.istb.189673;gtfs.stop.istb.189671;gtfs.stop.istb.189669;gtfs.stop.istb.189667;gtfs.stop.istb.189855;gtfs.stop.istb.190159;gtfs.stop.istb.189663;gtfs.stop.istb.189661;gtfs.stop.istb.193230;gtfs.stop.istb.189659;gtfs.stop.istb.189812;gtfs.stop.istb.189657;gtfs.stop.istb.189655;gtfs.stop.istb.190241;gtfs.stop.istb.189653;gtfs.stop.istb.190896;gtfs.stop.istb.189652;gtfs.stop.istb.190069;gtfs.stop.istb.190067;gtfs.stop.istb.190065;gtfs.stop.istb.190063;gtfs.stop.istb.193547;gtfs.stop.istb.190061;gtfs.stop.istb.190347;gtfs.stop.istb.192995;gtfs.stop.istb.190135;gtfs.stop.istb.189497;gtfs.stop.istb.190885;gtfs.stop.istb.190056;gtfs.stop.istb.190084;gtfs.stop.istb.190894;gtfs.stop.istb.191010;gtfs.stop.istb.191007;gtfs.stop.istb.191013;gtfs.stop.istb.191014;gtfs.stop.istb.190993;gtfs.stop.istb.190994;gtfs.stop.istb.190999,gtfs.line.1.98y-0
gtfs.stop.istb.194161;gtfs.stop.istb.192879;gtfs.stop.istb.193660;gtfs.stop.istb.192869;gtfs.stop.istb.192871;gtfs.stop.istb.192873;gtfs.stop.istb.192875;gtfs.stop.istb.192877;gtfs.stop.istb.194163;gtfs.stop.istb.194165;gtfs.stop.istb.190179;gtfs.stop.istb.190181;gtfs.stop.istb.190183;gtfs.stop.istb.190185;gtfs.stop.istb.190187;gtfs.stop.istb.190415;gtfs.stop.istb.193104;gtfs.stop.istb.193549;gtfs.stop.istb.190189;gtfs.stop.istb.190506;gtfs.stop.istb.193867;gtfs.stop.istb.190193;gtfs.stop.istb.190195;gtfs.stop.istb.190197;gtfs.stop.istb.190199;gtfs.stop.istb.190201;gtfs.stop.istb.190203;gtfs.stop.istb.190326;gtfs.stop.istb.190213;gtfs.stop.istb.192890;gtfs.stop.istb.192894;gtfs.stop.istb.192896;gtfs.stop.istb.190920;gtfs.stop.istb.190852;gtfs.stop.istb.190434;gtfs.stop.istb.190850;gtfs.stop.istb.190847;gtfs.stop.istb.190363;gtfs.stop.istb.190894;gtfs.stop.istb.191010;gtfs.stop.istb.191007;gtfs.stop.istb.191013;gtfs.stop.istb.191014;gtfs.stop.istb.190993;gtfs.stop.istb.190994;gtfs.stop.istb.189867,gtfs.line.1.98t-0
gtfs.stop.istb.189867;gtfs.stop.istb.191004;gtfs.stop.istb.191006;gtfs.stop.istb.191009;gtfs.stop.istb.190895;gtfs.stop.istb.190845;gtfs.stop.istb.190362;gtfs.stop.istb.190848;gtfs.stop.istb.193903;gtfs.stop.istb.193905;gtfs.stop.istb.190849;gtfs.stop.istb.189419;gtfs.stop.istb.189417;gtfs.stop.istb.192897;gtfs.stop.istb.192895;gtfs.stop.istb.192891;gtfs.stop.istb.192889;gtfs.stop.istb.192888;gtfs.stop.istb.190214;gtfs.stop.istb.190325;gtfs.stop.istb.190204;gtfs.stop.istb.190202;gtfs.stop.istb.190200;gtfs.stop.istb.190198;gtfs.stop.istb.190196;gtfs.stop.istb.190194;gtfs.stop.istb.193868;gtfs.stop.istb.190505;gtfs.stop.istb.190190;gtfs.stop.istb.193550;gtfs.stop.istb.193105;gtfs.stop.istb.190416;gtfs.stop.istb.190188;gtfs.stop.istb.190186;gtfs.stop.istb.190184;gtfs.stop.istb.190182;gtfs.stop.istb.190180;gtfs.stop.istb.194166;gtfs.stop.istb.194164;gtfs.stop.istb.192878;gtfs.stop.istb.192876;gtfs.stop.istb.192874;gtfs.stop.istb.192872;gtfs.stop.istb.192870;gtfs.stop.istb.193661;gtfs.stop.istb.192880;gtfs.stop.istb.194162,gtfs.line.1.98t-1
gtfs.stop.istb.192046;gtfs.stop.istb.187157;gtfs.stop.istb.186441;gtfs.stop.istb.192106;gtfs.stop.istb.186917;gtfs.stop.istb.186439;gtfs.stop.istb.186437;gtfs.stop.istb.186435;gtfs.stop.istb.186433;gtfs.stop.istb.186919;gtfs.stop.istb.184745;gtfs.stop.istb.186431;gtfs.stop.istb.184582;gtfs.stop.istb.186429;gtfs.stop.istb.187525;gtfs.stop.istb.186425;gtfs.stop.istb.185190;gtfs.stop.istb.184580;gtfs.stop.istb.186421;gtfs.stop.istb.186419;gtfs.stop.istb.187527;gtfs.stop.istb.192168;gtfs.stop.istb.187280;gtfs.stop.istb.187435;gtfs.stop.istb.192176;gtfs.stop.istb.191581;gtfs.stop.istb.185520;gtfs.stop.istb.192187;gtfs.stop.istb.191573;gtfs.stop.istb.186905;gtfs.stop.istb.186143;gtfs.stop.istb.184900;gtfs.stop.istb.184901,gtfs.line.1.e9-0
gtfs.stop.istb.191000;gtfs.stop.istb.191004;gtfs.stop.istb.191006;gtfs.stop.istb.191009;gtfs.stop.istb.190895;gtfs.stop.istb.190845;gtfs.stop.istb.190362;gtfs.stop.istb.190848;gtfs.stop.istb.193903;gtfs.stop.istb.193905;gtfs.stop.istb.190849;gtfs.stop.istb.190851;gtfs.stop.istb.190295;gtfs.stop.istb.190524;gtfs.stop.istb.190294;gtfs.stop.istb.190487;gtfs.stop.istb.190293;gtfs.stop.istb.190292;gtfs.stop.istb.190291;gtfs.stop.istb.190288;gtfs.stop.istb.189894;gtfs.stop.istb.190286;gtfs.stop.istb.190284;gtfs.stop.istb.190282;gtfs.stop.istb.190281;gtfs.stop.istb.190277;gtfs.stop.istb.190275;gtfs.stop.istb.189458;gtfs.stop.istb.190272;gtfs.stop.istb.189584;gtfs.stop.istb.189580;gtfs.stop.istb.190266;gtfs.stop.istb.190264;gtfs.stop.istb.190340;gtfs.stop.istb.190263;gtfs.stop.istb.189779;gtfs.stop.istb.189781;gtfs.stop.istb.189539;gtfs.stop.istb.189689;gtfs.stop.istb.194036;gtfs.stop.istb.190555;gtfs.stop.istb.190556;gtfs.stop.istb.190921;gtfs.stop.istb.193996,gtfs.line.1.98m-1
gtfs.stop.istb.193897;gtfs.stop.istb.193895;gtfs.stop.istb.193893;gtfs.stop.istb.189752;gtfs.stop.istb.189754;gtfs.stop.istb.193682;gtfs.stop.istb.189827;gtfs.stop.istb.189835;gtfs.stop.istb.189837;gtfs.stop.istb.189839;gtfs.stop.istb.189841;gtfs.stop.istb.190379;gtfs.stop.istb.189845;gtfs.stop.istb.189847;gtfs.stop.istb.189843;gtfs.stop.istb.189849;gtfs.stop.istb.193641;gtfs.stop.istb.194434;gtfs.stop.istb.194436;gtfs.stop.istb.194442;gtfs.stop.istb.192861;gtfs.stop.istb.192863;gtfs.stop.istb.192865;gtfs.stop.istb.193859;gtfs.stop.istb.193857;gtfs.stop.istb.193855;gtfs.stop.istb.192867;gtfs.stop.istb.193032;gtfs.stop.istb.190485;gtfs.stop.istb.190529;gtfs.stop.istb.190225;gtfs.stop.istb.189825;gtfs.stop.istb.193163;gtfs.stop.istb.189443;gtfs.stop.istb.189646;gtfs.stop.istb.194103;gtfs.stop.istb.189440;gtfs.stop.istb.189615,gtfs.line.1.ht29-0
gtfs.stop.istb.191002;gtfs.stop.istb.191004;gtfs.stop.istb.191006;gtfs.stop.istb.191009;gtfs.stop.istb.190895;gtfs.stop.istb.190085;gtfs.stop.istb.190055;gtfs.stop.istb.190884;gtfs.stop.istb.189816;gtfs.stop.istb.190136;gtfs.stop.istb.190059;gtfs.stop.istb.190060;gtfs.stop.istb.190062;gtfs.stop.istb.190064;gtfs.stop.istb.190066;gtfs.stop.istb.189758;gtfs.stop.istb.189756;gtfs.stop.istb.192834;gtfs.stop.istb.190246;gtfs.stop.istb.190248;gtfs.stop.istb.190252;gtfs.stop.istb.190254;gtfs.stop.istb.190256,gtfs.line.1.98k-1
gtfs.stop.istb.190998;gtfs.stop.istb.191004;gtfs.stop.istb.191006;gtfs.stop.istb.191009;gtfs.stop.istb.190895;gtfs.stop.istb.190845;gtfs.stop.istb.190362;gtfs.stop.istb.190848;gtfs.stop.istb.193903;gtfs.stop.istb.193905;gtfs.stop.istb.190849;gtfs.stop.istb.189419;gtfs.stop.istb.189417;gtfs.stop.istb.189415;gtfs.stop.istb.189413;gtfs.stop.istb.189411;gtfs.stop.istb.193659;gtfs.stop.istb.192959;gtfs.stop.istb.189951;gtfs.stop.istb.189888;gtfs.stop.istb.189954;gtfs.stop.istb.189949;gtfs.stop.istb.189969;gtfs.stop.istb.190508;gtfs.stop.istb.194035;gtfs.stop.istb.189728;gtfs.stop.istb.190353;gtfs.stop.istb.192908;gtfs.stop.istb.190018;gtfs.stop.istb.193119;gtfs.stop.istb.190022;gtfs.stop.istb.194432;gtfs.stop.istb.194433;gtfs.stop.istb.190401;gtfs.stop.istb.190010;gtfs.stop.istb.190008;gtfs.stop.istb.193728;gtfs.stop.istb.193726;gtfs.stop.istb.193700;gtfs.stop.istb.193697,gtfs.line.1.98s-1
gtfs.stop.istb.190256;gtfs.stop.istb.190255;gtfs.stop.istb.190253;gtfs.stop.istb.190249;gtfs.stop.istb.190247;gtfs.stop.istb.192833;gtfs.stop.istb.189757;gtfs.stop.istb.189759;gtfs.stop.istb.190402;gtfs.stop.istb.189760;gtfs.stop.istb.189761;gtfs.stop.istb.190065;gtfs.stop.istb.190063;gtfs.stop.istb.190061;gtfs.stop.istb.190347;gtfs.stop.istb.192995;gtfs.stop.istb.190135;gtfs.stop.istb.189497;gtfs.stop.istb.190885;gtfs.stop.istb.190056;gtfs.stop.istb.190084;gtfs.stop.istb.190894;gtfs.stop.istb.191010;gtfs.stop.istb.191007;gtfs.stop.istb.191013;gtfs.stop.istb.191014;gtfs.stop.istb.190993;gtfs.stop.istb.190994;gtfs.stop.istb.191002,gtfs.line.1.98k-0
gtfs.stop.istb.191001;gtfs.stop.istb.191004;gtfs.stop.istb.191006;gtfs.stop.istb.191009;gtfs.stop.istb.190895;gtfs.stop.istb.190845;gtfs.stop.istb.190362;gtfs.stop.istb.190848;gtfs.stop.istb.193903;gtfs.stop.istb.193905;gtfs.stop.istb.190849;gtfs.stop.istb.189419;gtfs.stop.istb.189417;gtfs.stop.istb.192897;gtfs.stop.istb.192895;gtfs.stop.istb.192891;gtfs.stop.istb.192889;gtfs.stop.istb.192888;gtfs.stop.istb.190214;gtfs.stop.istb.190325;gtfs.stop.istb.190088;gtfs.stop.istb.190192;gtfs.stop.istb.189925;gtfs.stop.istb.189921;gtfs.stop.istb.190411;gtfs.stop.istb.190409;gtfs.stop.istb.189791;gtfs.stop.istb.189612;gtfs.stop.istb.189784;gtfs.stop.istb.189609;gtfs.stop.istb.194144;gtfs.stop.istb.194142;gtfs.stop.istb.194140;gtfs.stop.istb.194084;gtfs.stop.istb.190342;gtfs.stop.istb.190333;gtfs.stop.istb.190329;gtfs.stop.istb.194171;gtfs.stop.istb.190123;gtfs.stop.istb.190016;gtfs.stop.istb.189924;gtfs.stop.istb.189787;gtfs.stop.istb.194170;gtfs.stop.istb.189545;gtfs.stop.istb.189492;gtfs.stop.istb.194065,gtfs.line.1.98h-1
gtfs.stop.istb.194065;gtfs.stop.istb.189491;gtfs.stop.istb.189544;gtfs.stop.istb.194169;gtfs.stop.istb.189786;gtfs.stop.istb.189923;gtfs.stop.istb.190015;gtfs.stop.istb.190122;gtfs.stop.istb.194171;gtfs.stop.istb.190328;gtfs.stop.istb.190332;gtfs.stop.istb.190341;gtfs.stop.istb.194083;gtfs.stop.istb.194139;gtfs.stop.istb.194141;gtfs.stop.istb.194143;gtfs.stop.istb.189608;gtfs.stop.istb.189785;gtfs.stop.istb.189611;gtfs.stop.istb.189790;gtfs.stop.istb.189939;gtfs.stop.istb.190410;gtfs.stop.istb.190412;gtfs.stop.istb.190413;gtfs.stop.istb.189922;gtfs.stop.istb.189926;gtfs.stop.istb.190191;gtfs.stop.istb.190326;gtfs.stop.istb.190213;gtfs.stop.istb.192890;gtfs.stop.istb.192894;gtfs.stop.istb.192896;gtfs.stop.istb.190920;gtfs.stop.istb.190852;gtfs.stop.istb.190434;gtfs.stop.istb.190850;gtfs.stop.istb.190847;gtfs.stop.istb.190363;gtfs.stop.istb.190894;gtfs.stop.istb.191010;gtfs.stop.istb.191007;gtfs.stop.istb.191013;gtfs.stop.istb.191014;gtfs.stop.istb.190993;gtfs.stop.istb.190994;gtfs.stop.istb.191001,gtfs.line.1.98h-0
gtfs.stop.istb.193697;gtfs.stop.istb.193699;gtfs.stop.istb.193725;gtfs.stop.istb.193727;gtfs.stop.istb.190007;gtfs.stop.istb.190009;gtfs.stop.istb.190400;gtfs.stop.istb.190014;gtfs.stop.istb.189683;gtfs.stop.istb.189684;gtfs.stop.istb.190021;gtfs.stop.istb.193117;gtfs.stop.istb.190017;gtfs.stop.istb.193545;gtfs.stop.istb.192907;gtfs.stop.istb.190352;gtfs.stop.istb.189727;gtfs.stop.istb.194034;gtfs.stop.istb.190507;gtfs.stop.istb.189968;gtfs.stop.istb.189948;gtfs.stop.istb.193147;gtfs.stop.istb.189952;gtfs.stop.istb.193703;gtfs.stop.istb.189412;gtfs.stop.istb.189414;gtfs.stop.istb.189416;gtfs.stop.istb.189418;gtfs.stop.istb.190850;gtfs.stop.istb.190847;gtfs.stop.istb.190363;gtfs.stop.istb.190894;gtfs.stop.istb.191010;gtfs.stop.istb.191007;gtfs.stop.istb.191013;gtfs.stop.istb.191014;gtfs.stop.istb.190993;gtfs.stop.istb.190994;gtfs.stop.istb.190998,gtfs.line.1.98s-0
gtfs.stop.istb.194232;gtfs.stop.istb.192898;gtfs.stop.istb.192900;gtfs.stop.istb.192902;gtfs.stop.istb.192904;gtfs.stop.istb.189673;gtfs.stop.istb.190899;gtfs.stop.istb.190902;gtfs.stop.istb.190904;gtfs.stop.istb.190906;gtfs.stop.istb.190908;gtfs.stop.istb.190912;gtfs.stop.istb.194086;gtfs.stop.istb.190910;gtfs.stop.istb.190914;gtfs.stop.istb.192940;gtfs.stop.istb.190916;gtfs.stop.istb.190926;gtfs.stop.istb.189895;gtfs.stop.istb.194071;gtfs.stop.istb.192933;gtfs.stop.istb.194059;gtfs.stop.istb.193452;gtfs.stop.istb.190974;gtfs.stop.istb.190971;gtfs.stop.istb.190975;gtfs.stop.istb.190520;gtfs.stop.istb.190356;gtfs.stop.istb.190359;gtfs.stop.istb.190518;gtfs.stop.istb.190072;gtfs.stop.istb.190074;gtfs.stop.istb.192990;gtfs.stop.istb.192992;gtfs.stop.istb.190076;gtfs.stop.istb.190370;gtfs.stop.istb.193721;gtfs.stop.istb.193722;gtfs.stop.istb.193638;gtfs.stop.istb.190490;gtfs.stop.istb.190491;gtfs.stop.istb.190492;gtfs.stop.istb.190493;gtfs.stop.istb.190494;gtfs.stop.istb.190131;gtfs.stop.istb.190887;gtfs.stop.istb.190885;gtfs.stop.istb.190056;gtfs.stop.istb.190084;gtfs.stop.istb.190894;gtfs.stop.istb.191010;gtfs.stop.istb.191007;gtfs.stop.istb.191013;gtfs.stop.istb.191014;gtfs.stop.istb.190993;gtfs.stop.istb.190994;gtfs.stop.istb.190995,gtfs.line.1.98g-0
gtfs.stop.istb.190995;gtfs.stop.istb.191004;gtfs.stop.istb.191006;gtfs.stop.istb.191009;gtfs.stop.istb.190895;gtfs.stop.istb.190084;gtfs.stop.istb.190056;gtfs.stop.istb.190884;gtfs.stop.istb.190132;gtfs.stop.istb.190133;gtfs.stop.istb.190134;gtfs.stop.istb.193424;gtfs.stop.istb.190137;gtfs.stop.istb.193175;gtfs.stop.istb.190079;gtfs.stop.istb.190077;gtfs.stop.istb.192993;gtfs.stop.istb.190075;gtfs.stop.istb.190073;gtfs.stop.istb.190517;gtfs.stop.istb.190358;gtfs.stop.istb.190357;gtfs.stop.istb.190519;gtfs.stop.istb.190972;gtfs.stop.istb.190973;gtfs.stop.istb.193453;gtfs.stop.istb.194060;gtfs.stop.istb.194072;gtfs.stop.istb.193995;gtfs.stop.istb.190927;gtfs.stop.istb.190915;gtfs.stop.istb.192941;gtfs.stop.istb.190913;gtfs.stop.istb.190909;gtfs.stop.istb.194085;gtfs.stop.istb.190911;gtfs.stop.istb.190907;gtfs.stop.istb.189916;gtfs.stop.istb.193991;gtfs.stop.istb.193992;gtfs.stop.istb.190903;gtfs.stop.istb.190901;gtfs.stop.istb.190900;gtfs.stop.istb.193157;gtfs.stop.istb.189674;gtfs.stop.istb.192905;gtfs.stop.istb.192903;gtfs.stop.istb.192901;gtfs.stop.istb.192899;gtfs.stop.istb.194232,gtfs.line.1.98g-1
gtfs.stop.istb.189615;gtfs.stop.istb.189441;gtfs.stop.istb.189647;gtfs.stop.istb.189444;gtfs.stop.istb.193164;gtfs.stop.istb.189826;gtfs.stop.istb.190226;gtfs.stop.istb.190530;gtfs.stop.istb.190486;gtfs.stop.istb.189446;gtfs.stop.istb.193648;gtfs.stop.istb.189449;gtfs.stop.istb.194010;gtfs.stop.istb.189824;gtfs.stop.istb.190532;gtfs.stop.istb.194045;gtfs.stop.istb.192909;gtfs.stop.istb.194043;gtfs.stop.istb.194160;gtfs.stop.istb.194041;gtfs.stop.istb.190232;gtfs.stop.istb.194158;gtfs.stop.istb.190230;gtfs.stop.istb.190228;gtfs.stop.istb.190220;gtfs.stop.istb.193477;gtfs.stop.istb.189383;gtfs.stop.istb.189381;gtfs.stop.istb.189374;gtfs.stop.istb.190222;gtfs.stop.istb.189376;gtfs.stop.istb.190221;gtfs.stop.istb.189373;gtfs.stop.istb.189371;gtfs.stop.istb.190300;gtfs.stop.istb.190243;gtfs.stop.istb.190175;gtfs.stop.istb.194148;gtfs.stop.istb.190091;gtfs.stop.istb.193818;gtfs.stop.istb.189454;gtfs.stop.istb.189575;gtfs.stop.istb.189570;gtfs.stop.istb.192973;gtfs.stop.istb.192975;gtfs.stop.istb.192977;gtfs.stop.istb.193815;gtfs.stop.istb.192979;gtfs.stop.istb.193365;gtfs.stop.istb.192841;gtfs.stop.istb.192981;gtfs.stop.istb.192983,gtfs.line.1.ht18-1
gtfs.stop.istb.193996;gtfs.stop.istb.193497;gtfs.stop.istb.190556;gtfs.stop.istb.189687;gtfs.stop.istb.194137;gtfs.stop.istb.189688;gtfs.stop.istb.189685;gtfs.stop.istb.189538;gtfs.stop.istb.189780;gtfs.stop.istb.189778;gtfs.stop.istb.190262;gtfs.stop.istb.190265;gtfs.stop.istb.190267;gtfs.stop.istb.189583;gtfs.stop.istb.189585;gtfs.stop.istb.190273;gtfs.stop.istb.189457;gtfs.stop.istb.190274;gtfs.stop.istb.190276;gtfs.stop.istb.190280;gtfs.stop.istb.190283;gtfs.stop.istb.190285;gtfs.stop.istb.190287;gtfs.stop.istb.189893;gtfs.stop.istb.192839;gtfs.stop.istb.192830;gtfs.stop.istb.192807;gtfs.stop.istb.192808;gtfs.stop.istb.192809;gtfs.stop.istb.192831;gtfs.stop.istb.192810;gtfs.stop.istb.192811;gtfs.stop.istb.192832;gtfs.stop.istb.190414;gtfs.stop.istb.190435;gtfs.stop.istb.190850;gtfs.stop.istb.190847;gtfs.stop.istb.190363;gtfs.stop.istb.190894;gtfs.stop.istb.191010;gtfs.stop.istb.191007;gtfs.stop.istb.191013;gtfs.stop.istb.191014;gtfs.stop.istb.190993;gtfs.stop.istb.190994;gtfs.stop.istb.191000,gtfs.line.1.98m-0
gtfs.stop.istb.189578;gtfs.stop.istb.189586;gtfs.stop.istb.189588;gtfs.stop.istb.189590;gtfs.stop.istb.189601;gtfs.stop.istb.189603;gtfs.stop.istb.189605;gtfs.stop.istb.189652;gtfs.stop.istb.190069;gtfs.stop.istb.190067;gtfs.stop.istb.190065;gtfs.stop.istb.190063;gtfs.stop.istb.193547;gtfs.stop.istb.190061;gtfs.stop.istb.190347;gtfs.stop.istb.192995;gtfs.stop.istb.190135;gtfs.stop.istb.189497;gtfs.stop.istb.190885;gtfs.stop.istb.190056;gtfs.stop.istb.190084;gtfs.stop.istb.190894;gtfs.stop.istb.191010;gtfs.stop.istb.191007;gtfs.stop.istb.191013;gtfs.stop.istb.191014;gtfs.stop.istb.190993;gtfs.stop.istb.190994;gtfs.stop.istb.190999,gtfs.line.1.98d-0
gtfs.stop.istb.190999;gtfs.stop.istb.191004;gtfs.stop.istb.191006;gtfs.stop.istb.191009;gtfs.stop.istb.190895;gtfs.stop.istb.190085;gtfs.stop.istb.190055;gtfs.stop.istb.190884;gtfs.stop.istb.190888;gtfs.stop.istb.190132;gtfs.stop.istb.190133;gtfs.stop.istb.190134;gtfs.stop.istb.190137;gtfs.stop.istb.190079;gtfs.stop.istb.190077;gtfs.stop.istb.190080;gtfs.stop.istb.190961;gtfs.stop.istb.190963;gtfs.stop.istb.190965;gtfs.stop.istb.190000,gtfs.line.1.98c-1
gtfs.stop.istb.191000;gtfs.stop.istb.191004;gtfs.stop.istb.191006;gtfs.stop.istb.191009;gtfs.stop.istb.190895;gtfs.stop.istb.190845;gtfs.stop.istb.190362;gtfs.stop.istb.190848;gtfs.stop.istb.193903;gtfs.stop.istb.193905;gtfs.stop.istb.190849;gtfs.stop.istb.190853;gtfs.stop.istb.189775;gtfs.stop.istb.190855;gtfs.stop.istb.190856;gtfs.stop.istb.190857;gtfs.stop.istb.190858;gtfs.stop.istb.190859;gtfs.stop.istb.190861;gtfs.stop.istb.190871;gtfs.stop.istb.194154;gtfs.stop.istb.194152;gtfs.stop.istb.194150;gtfs.stop.istb.192912;gtfs.stop.istb.190866;gtfs.stop.istb.193662;gtfs.stop.istb.192893;gtfs.stop.istb.192889;gtfs.stop.istb.192887,gtfs.line.1.98b-1
gtfs.stop.istb.190124;gtfs.stop.istb.190369;gtfs.stop.istb.190126;gtfs.stop.istb.190094;gtfs.stop.istb.190093;gtfs.stop.istb.190890;gtfs.stop.istb.190885;gtfs.stop.istb.190056;gtfs.stop.istb.190084;gtfs.stop.istb.190844;gtfs.stop.istb.190946;gtfs.stop.istb.190842;gtfs.stop.istb.190839;gtfs.stop.istb.190837;gtfs.stop.istb.188462;gtfs.stop.istb.189085;gtfs.stop.istb.189206;gtfs.stop.istb.189088;gtfs.stop.istb.189090;gtfs.stop.istb.189092;gtfs.stop.istb.189094;gtfs.stop.istb.189063;gtfs.stop.istb.189097;gtfs.stop.istb.189104;gtfs.stop.istb.189106;gtfs.stop.istb.189108;gtfs.stop.istb.189114;gtfs.stop.istb.184185;gtfs.stop.istb.184190;gtfs.stop.istb.184192;gtfs.stop.istb.184194;gtfs.stop.istb.184165;gtfs.stop.istb.184163,gtfs.line.1.97t-0
